questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,category
MDSA_2007_8_62,62,1,A,1,1,Maryland School Assessment,8,2007,"Use the information below to answer the question. During an investigation, students were given chemical data for several common household products, as shown in the data table below. Students were to determine if a substance was an acid or base by using litmus paper. Litmus paper turns red in an acid and turns blue in a base. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2007_25.png} Which physical property best classifies vinegar in a separate group of substances from oven cleaner? (A) boiling point (B) melting point (C) color of solution (D) solubility in water",,Dev
MDSA_2007_8_64,64,1,C,1,1,Maryland School Assessment,8,2007,"Use the information below to answer the question. During an investigation, students were given chemical data for several common household products, as shown in the data table below. Students were to determine if a substance was an acid or base by using litmus paper. Litmus paper turns red in an acid and turns blue in a base. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2007_25.png} Which statement describes the motion of the molecules within the carpet cleaner when enough heat energy is added to boil the carpet cleaner? (A) The molecules stop moving. (B) The molecules move more slowly. (C) The molecules move more quickly. (D) The molecules begin moving at a constant rate.",,Dev
MDSA_2008_8_43,43,1,D,1,1,Maryland School Assessment,8,2008,Hikers often use a compass and a map to determine their location. The needle on a compass moves and aligns with the magnetic field of Earth because the needle is magnetized. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2008_17.png} Which action most likely affects the accuracy of a compass? (A) changing hiking speed (B) moving to a high altitude (C) changing hiking speed and direction (D) moving close to overhead power lines,,Dev
MDSA_2009_8_16,16,1,C,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. In a lab study, eight bean plants are grown from seeds in individual containers. After a few leaves are visible on each plant, the plants are separated into two groups. One group is placed in a room that gets sunlight, and the other group is placed in a dark room. All of the plants receive the same amount of water daily. After two weeks, the plants are observed. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_5.png} Plants use energy from the sun to convert (A) sugars to oxygen and water (B) oxygen and water to sugars (C) carbon dioxide and water to sugars (D) sugars to water and carbon dioxide",,Dev
MDSA_2009_8_17,17,1,B,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. In a lab study, eight bean plants are grown from seeds in individual containers. After a few leaves are visible on each plant, the plants are separated into two groups. One group is placed in a room that gets sunlight, and the other group is placed in a dark room. All of the plants receive the same amount of water daily. After two weeks, the plants are observed. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_5.png} All the plants in this investigation were bean plants because (A) the plants were the same color (B) plant type was not a tested variable (C) each plant received the same amount of sunlight (D) a different amount of water was not used for each plant",,Dev
MDSA_2009_8_18,18,1,B,1,1,Maryland School Assessment,8,2009,"Use the information below to answer the question. In a lab study, eight bean plants are grown from seeds in individual containers. After a few leaves are visible on each plant, the plants are separated into two groups. One group is placed in a room that gets sunlight, and the other group is placed in a dark room. All of the plants receive the same amount of water daily. After two weeks, the plants are observed. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2009_5.png} Some volcanic eruptions release so much ash into the air that the amount of sunlight reaching the surface of Earth is reduced. Which requirement for plant growth would be greatly reduced after such an eruption? (A) carbon dioxide (B) energy (C) oxygen (D) water",,Dev
MDSA_2011_8_19,19,1,A,1,1,Maryland School Assessment,8,2011,Students observed that fish in an aquarium opened and closed their gill slits faster on Thursday than on the previous Monday. Some students hypothesized that warmer water caused the change in gill slit movement. Other students hypothesized that dirtier water caused the change in gill slit movement. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2011_6.png} Both hypotheses are valuable because they (A) are reasonable and testable (B) compare independent variables (C) are the only explanations possible (D) link temperature with water quality,,Dev
MDSA_2013_8_1,1,1,B,1,1,Maryland School Assessment,8,2013,Gravity pulled three toy cars of different masses down an inclined ramp. The toy cars hit a bumper at the bottom of the ramp. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2013_1.png} What is the ratio of the masses of the toy cars? (A) 1:2:3 (B) 1:3:6 (C) 1:6:12 (D) 1:9:18,,Dev
MDSA_2013_8_25,25,1,B,1,1,Maryland School Assessment,8,2013,"Use the information below to answer the question. Zebra Mussels Zebra mussels have been found in the Chesapeake Bay. These small, nonnative mussels sometimes cause economic, environmental, and ecological problems. They block the water intake pipes of industrial plants and limit the ability of the plants to generate power, provide drinking water, or treat sewage. The mussel populations grow rapidly and spread to other bodies of water by attaching to boats and equipment below the surface of the water. They consume large amounts of the algae in the water and may decrease the oxygen level of the water. Many beaches are also littered with the sharp shells of decaying zebra mussels. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2013_11.png} Zebra mussels most likely compete with other organisms for (A) air (B) habitat (C) sunlight (D) carbon dioxide",,Dev
MDSA_2013_8_26,26,1,C,1,1,Maryland School Assessment,8,2013,"Use the information below to answer the question. Zebra Mussels Zebra mussels have been found in the Chesapeake Bay. These small, nonnative mussels sometimes cause economic, environmental, and ecological problems. They block the water intake pipes of industrial plants and limit the ability of the plants to generate power, provide drinking water, or treat sewage. The mussel populations grow rapidly and spread to other bodies of water by attaching to boats and equipment below the surface of the water. They consume large amounts of the algae in the water and may decrease the oxygen level of the water. Many beaches are also littered with the sharp shells of decaying zebra mussels. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2013_11.png} An increase in a population of zebra mussels would best be supported by a body of water which has (A) many beaches (B) few intake pipes (C) many algae plants (D) few boating activities",,Dev
MDSA_2013_8_34,34,1,C,1,1,Maryland School Assessment,8,2013,"Scientists use pH paper to classify substances as being acidic, basic, or neutral. This pH paper changes color to reflect whether a substance is acidic, basic, or neutral. {img:images/StatesDMC-DA/8thGr/MD/MSA_8_2013_17.png} Which color on the pH paper would indicate the strongest acid? (A) light orange (B) dark yellow (C) dark red (D) purple",,Dev
MEA_2010_8_16,16,1,A,1,1,MEA,8,2010,"The picture below shows an analemma, which appears as a figure eight. An analemma is produced by photographing the Sun's position at noon from the same place throughout the year. {img:images/StatesDMC-DA/MEA/8thGr/MEA_8_2010_7.png} Which position indicates the time of year with the greatest amount of sunlight? (A) position W (B) position X (C) position Y (D) position Z",,Dev
MEA_2010_8_6,6,1,A,1,1,MEA,8,2010,The diagram below shows a tidal marsh food web. {img:images/StatesDMC-DA/MEA/8thGr/MEA_8_2010_2.png} At which points does energy enter this tidal marsh food web? (A) R and S (B) T and U (C) V and W (D) X and Y,,Dev
NAEP_2009_8_S10+4,S10+4,1,C,1,1,NAEP,8,2009,{img:images/naep/2009-8S/2009-8S10-4.MC.F2S10_q4.png} Point X in the diagram above shows the highest point above the horizon that the Sun reaches in the spring at noon. When is the Sun's position most likely to be at point Y? (A) In the afternoon on a winter day (B) In the afternoon on a summer day (C) At noon on a winter day (D) At noon on a summer day,,Dev
NYSEDREGENTS_2014_8_1,1,1,1,1,1,NYSEDREGENTS,8,2014,The diagram below represents a plant cell. Letter X represents a structure in the cell. {img:images/NYSEDREGENTS/2014_8th_Grade/01.PNG} Which cell structure is represented by X? (1) nucleus (2) cytoplasm (3) cell wall (4) cell membrane,,Dev
NYSEDREGENTS_2014_8_13,13,1,4,1,1,NYSEDREGENTS,8,2014,The drawings below represent three different birds. The beak shape makes it easy for each bird to obtain food in a different way. {img:images/NYSEDREGENTS/2014_8th_Grade/02.PNG} The differences in beak shape are examples of (1) camouflage (2) competition (3) dynamic equilibrium (4) biological adaptation,,Dev
NYSEDREGENTS_2014_8_14,14,1,3,1,1,NYSEDREGENTS,8,2014,The diagram below represents the stages of development in a mosquito. {img:images/NYSEDREGENTS/2014_8th_Grade/03.PNG} Which process is represented by the four stages in this diagram? (1) fertilization (2) metabolism (3) metamorphosis (4) succession,,Dev
NYSEDREGENTS_2014_8_15,15,1,4,1,1,NYSEDREGENTS,8,2014,The diagram below represents a person cooking eggs on a stove. The person has touched the hot frying pan and pulled his hand away. {img:images/NYSEDREGENTS/2014_8th_Grade/04.PNG} Which title is the best one for this diagram? (1) A Human Requires Oxygen to Survive (2) Metabolism is Influenced by Diet (3) All Living Things Require Energy (4) A Human Responds to a Stimulus,,Dev
NYSEDREGENTS_2014_8_16,16,1,1,1,1,NYSEDREGENTS,8,2014,Which graph shows what most likely would happen to the population of a certain animal if a new predator were introduced at time A? (1) {img:images/NYSEDREGENTS/2014_8th_Grade/05.PNG} (2) {img:images/NYSEDREGENTS/2014_8th_Grade/06.PNG} (3) {img:images/NYSEDREGENTS/2014_8th_Grade/07.PNG} (4) {img:images/NYSEDREGENTS/2014_8th_Grade/08.PNG},,Dev
NYSEDREGENTS_2014_8_17,17,1,4,1,1,NYSEDREGENTS,8,2014,"The diagrams below represent the same location over a period of many years. {img:images/NYSEDREGENTS/2014_8th_Grade/09.PNG} The sequence of diagrams best shows that, over time, (1) erosion increases (2) climates get colder (3) communities stay the same (4) ecological succession occurs",,Dev
NYSEDREGENTS_2014_8_26,26,1,4,1,1,NYSEDREGENTS,8,2014,The diagram below represents two atoms in a molecule of oxygen that combine chemically with one atom of carbon to form a carbon dioxide molecule. {img:images/NYSEDREGENTS/2014_8th_Grade/10.PNG} Carbon dioxide is an example of (1) a mixture (2) an element (3) a solution (4) a compound,,Dev
NYSEDREGENTS_2014_8_28,28,1,3,1,1,NYSEDREGENTS,8,2014,"Letters A, B, C, and D in the diagram below represent four positions of the Moon in its orbit around Earth. {img:images/NYSEDREGENTS/2014_8th_Grade/11.PNG} At which Moon position would a person on Earth see the entire lighted half of the Moon (full-Moon phase)? (1) A (2) B (3) C (4) D",,Dev
NYSEDREGENTS_2014_8_29,29,1,4,1,1,NYSEDREGENTS,8,2014,The arrows in the diagrams below represent the path of light as it strikes four different objects. Which diagram best represents the refraction of light? (1) {img:images/NYSEDREGENTS/2014_8th_Grade/12.PNG} (2) {img:images/NYSEDREGENTS/2014_8th_Grade/13.PNG} (3) {img:images/NYSEDREGENTS/2014_8th_Grade/14.PNG} (4) {img:images/NYSEDREGENTS/2014_8th_Grade/15.PNG},,Dev
NYSEDREGENTS_2014_8_30,30,1,3,1,1,NYSEDREGENTS,8,2014,"Base your answer on the portion of the Periodic Table of the Elements below and on your knowledge of science. Four spaces on the table have been labeled a, b, c, and d. {img:images/NYSEDREGENTS/2014_8th_Grade/16.PNG} Information for the element lead (Pb) is shown below. {img:images/NYSEDREGENTS/2014_8th_Grade/17.PNG} In which labeled space on the portion of the table should the element lead (Pb) be placed? (1) a (2) b (3) c (4) d",,Dev
NYSEDREGENTS_2014_8_31,31,1,4,1,1,NYSEDREGENTS,8,2014,"Base your answer on the portion of the Periodic Table of the Elements below and on your knowledge of science. Four spaces on the table have been labeled a, b, c, and d. {img:images/NYSEDREGENTS/2014_8th_Grade/16.PNG} Which element from this portion of the table chemically reacts in a way similar to the way the element chlorine (Cl) reacts? (1) Si (2) O (3) Xe (4) I",,Dev
